machine_id,machine_id_encoded,timestamp,operating_speed_rpm,load_percentage,temperature_celsius,rms,peak_to_peak,kurtosis,skewness,crest_factor,spectral_centroid,spectral_bandwidth,spectral_rolloff,dominant_frequency,frequency_rms,entropy,impulse_factor,clearance_factor,band_energy_1_5kHz,snr_estimated,fault_class,is_early_fault,fault_severity
CAT-EX-001,0,2025-05-03 03:20:00,1163.5,50.1,43.5,0.397315,2.414715,-0.133507,-0.080834,3.777256,1684.1584,1633.0586,78.125,19.5312,25.422163,3.664277,4.921532,6.067329,23195.7763,-18.4538,normal,0,0.0
CAT-DZ-001,4,2025-04-22 06:50:00,1598.8,60.0,85.3,1.232439,16.15843,0.095681,0.140304,7.169913,1967.9546,1609.0798,80.5664,26.8555,78.86144,2.929336,8.55398,9.772311,1404442.7385,-20.7933,combined_fault,0,0.8149
CAT-TB-001,2,2025-05-30 18:56:00,2079.9,39.9,91.3,0.417526,5.416796,0.495628,-0.931676,7.345697,1641.4488,1635.3182,139.1602,68.3594,26.715572,2.639969,8.800307,9.943294,41991.0504,-20.5176,misalignment_early,1,0.2749
CAT-TB-001,2,2025-05-02 12:15:00,1785.5,70.3,89.6,1.4414,13.614249,-1.032663,0.026512,5.541561,1967.8299,1619.3171,29.2969,29.2969,92.251679,2.993966,6.089862,6.550204,681393.8139,-21.577,imbalance_severe,0,0.8769
CAT-DZ-001,4,2025-03-28 20:53:00,2797.1,67.6,68.6,0.971106,11.896386,1.171574,-0.817986,6.444642,1764.5396,1551.2792,1391.6016,46.3867,62.135671,2.950223,8.473259,10.272903,1204107.7107,-20.0633,combined_fault,0,0.824
CAT-EX-001,0,2025-05-29 08:13:00,2738.6,53.6,88.4,0.549753,5.933307,-0.866708,-0.125685,5.590304,1738.9598,1625.9173,51.2695,46.3867,35.179091,2.896387,6.305071,6.868238,81688.223,-21.047,normal,0,0.0
CAT-TB-001,2,2025-03-06 13:57:00,975.7,55.1,68.2,1.420761,17.290275,0.043898,0.185999,8.005371,1668.8231,1639.4769,19.5312,17.0898,90.923038,2.662839,9.480742,10.910062,420969.8021,-20.5602,imbalance_severe,0,0.9688
CAT-TB-001,2,2025-05-23 15:32:00,596.7,80.1,50.4,0.355433,2.240894,-0.29562,-0.042769,3.859755,1837.6679,1653.9419,39.0625,9.7656,22.742219,3.674266,4.861928,5.780863,38377.4943,-21.1248,normal,0,0.0
CAT-TB-001,2,2025-02-04 17:03:00,2299.0,49.8,48.0,0.352741,1.847954,-0.358379,0.494398,2.886788,1874.5223,1624.1375,119.6289,39.0625,22.573986,3.856533,3.578574,4.205075,77145.4029,-24.569,normal,0,0.0
CAT-TB-002,3,2025-03-04 21:41:00,589.1,53.4,42.1,0.655485,4.510065,-1.075414,-0.290191,3.565282,1748.2022,1653.9571,19.5312,9.7656,41.942343,3.370979,4.16561,4.698598,42796.9225,-16.4495,imbalance_early,1,0.3305
CAT-TB-002,3,2025-05-18 09:20:00,1331.2,77.6,95.4,0.92385,7.462773,-0.634821,0.133715,4.824269,1882.0035,1634.5825,87.8906,21.9727,59.11211,3.428589,5.78045,6.650824,374411.6584,-22.8021,misalignment_severe,0,0.7127
CAT-TB-002,3,2025-05-04 07:42:00,1642.9,57.2,112.2,0.965223,10.791205,-0.483869,0.227933,7.381866,1669.3017,1651.42,29.2969,26.8555,61.763057,2.696826,8.871242,10.638772,136369.5766,-18.9362,imbalance_early,1,0.3063
CAT-EX-002,1,2025-03-06 06:41:00,1639.1,79.3,96.8,0.891784,4.005592,-0.536121,0.462275,2.359343,1368.3872,1618.3891,83.0078,26.8555,57.061087,3.917625,2.912518,3.420095,73463.2498,-16.123,misalignment_severe,0,0.8738
CAT-EX-001,0,2025-02-02 21:17:00,2665.5,86.0,110.1,0.772874,7.918829,0.376642,0.122187,6.898465,2111.7345,1493.0884,2707.5195,2707.5195,49.452131,3.231317,8.668658,10.256999,2969132.9755,-21.8708,bearing_wear_severe,0,0.7417
CAT-DZ-001,4,2025-04-23 11:29:00,957.5,75.8,99.2,0.856609,8.220854,0.272224,-0.065685,5.46018,2550.3803,1761.0954,4399.4141,4399.4141,54.826899,3.293808,7.019775,8.466639,4712416.9031,-20.353,bearing_wear_severe,0,0.8557
CAT-EX-001,0,2025-05-15 20:10:00,2723.6,76.0,96.6,0.650157,4.871368,-0.453954,-0.448674,4.092812,1525.662,1617.8897,136.7188,46.3867,41.60682,3.373942,5.180172,6.281595,80599.4799,-19.4659,normal,0,0.0
CAT-DZ-001,4,2025-03-18 20:22:00,1817.1,60.5,107.1,0.764487,6.462254,-0.260884,0.253984,5.366479,2166.2742,1694.3027,4489.7461,29.2969,48.932748,3.421178,6.508244,7.500565,1250962.9496,-24.7847,bearing_wear_early,1,0.3446
CAT-TB-002,3,2025-02-24 07:47:00,2748.9,90.3,118.8,0.350809,2.389956,-0.610745,0.522952,4.013201,1512.1446,1607.7478,134.2773,92.7734,22.446402,3.495736,4.797742,5.454209,22587.9982,-19.5916,normal,0,0.0
CAT-EX-002,1,2025-01-18 03:23:00,2190.0,79.3,87.2,0.745982,8.399937,0.057179,-0.643423,6.197547,1716.5139,1617.2439,146.4844,146.4844,47.731312,2.948242,7.910528,9.629782,127477.2524,-20.4766,misalignment_severe,0,0.9018
CAT-EX-001,0,2025-03-23 21:14:00,2364.5,63.4,116.7,0.375725,2.848667,-0.604539,-0.034994,4.846579,2050.0048,1603.6696,988.7695,78.125,24.042262,3.51657,5.780419,6.60286,177394.2865,-27.674,imbalance_early,1,0.1065
CAT-DZ-001,4,2025-01-22 18:12:00,1389.5,20.3,49.0,0.67531,7.24553,0.412049,0.027967,6.674102,1950.946,1779.7656,4326.1719,46.3867,43.210024,3.159872,8.347433,9.790935,782124.7805,-20.0887,bearing_wear_early,1,0.28
CAT-EX-002,1,2025-04-10 19:52:00,2371.2,94.1,41.3,0.451583,4.143509,-0.327791,-0.022482,5.571308,2182.9897,1571.3773,1882.3242,39.0625,28.908147,3.338359,6.775679,7.842471,334810.4535,-28.6587,normal,0,0.0
CAT-DZ-001,4,2025-02-16 07:41:00,2081.3,30.8,54.6,0.886314,7.181804,0.522317,0.489008,4.811456,2081.8571,1599.8564,1054.6875,139.1602,56.714,3.43125,6.326313,7.727501,1000257.379,-27.3771,misalignment_severe,0,0.7013
CAT-EX-001,0,2025-02-23 08:12:00,1533.3,74.0,111.9,0.534614,4.960329,0.37444,-0.952317,6.261857,1577.1608,1638.2151,102.5391,51.2695,34.208937,3.126409,7.781323,8.974108,55542.5267,-19.4881,normal,0,0.0
CAT-EX-002,1,2025-03-18 10:13:00,1284.8,92.2,96.8,0.474281,4.892939,-0.067799,-0.317194,6.531353,1701.569,1643.5944,85.4492,43.9453,30.346801,3.128739,8.175837,9.745875,75371.9813,-21.7371,normal,0,0.0
CAT-TB-002,3,2025-04-21 09:22:00,2875.9,48.8,72.5,0.691681,8.309539,0.381605,-0.169501,6.617732,1707.4746,1615.7004,144.043,95.2148,44.256854,2.886231,8.302837,9.734273,142573.626,-21.8467,misalignment_severe,0,0.6367
CAT-TB-002,3,2025-05-09 19:22:00,1987.0,81.6,81.4,0.777275,7.232266,-0.735056,0.115213,5.696397,1955.8113,1612.072,100.0977,34.1797,49.733609,3.223222,6.527486,7.232355,433663.3094,-25.0284,imbalance_early,1,0.1189
CAT-EX-002,1,2025-04-10 01:26:00,1491.4,78.8,84.2,0.452671,2.845067,-0.596795,0.00637,3.313668,2145.3017,1664.2494,3847.6562,24.4141,28.967025,3.71698,4.014978,4.653182,384107.033,-25.7374,bearing_wear_early,1,0.1584
CAT-TB-001,2,2025-05-02 18:44:00,1696.3,48.5,45.2,0.754609,7.228666,-0.248563,0.322102,6.793747,1388.2085,1605.6709,112.3047,112.3047,48.291884,3.206047,8.092522,9.190538,71963.0127,-18.5634,misalignment_severe,0,0.9931
CAT-DZ-001,4,2025-03-03 20:44:00,639.5,48.0,75.5,0.877585,10.991601,0.455294,-0.092951,7.670326,1713.438,1639.6615,43.9453,21.9727,56.193715,2.920479,9.404009,10.855598,209462.0763,-21.1455,misalignment_severe,0,0.7802
CAT-TB-002,3,2025-03-04 23:01:00,1085.6,80.9,58.5,0.726481,6.897831,-0.192813,0.378726,6.600695,1999.669,1600.6182,268.5547,17.0898,46.536157,3.248558,8.022398,9.261859,612634.6139,-24.2345,bearing_wear_early,1,0.2978
CAT-TB-001,2,2025-04-23 12:05:00,2540.6,23.1,88.0,0.373005,4.347454,0.496192,-0.105988,8.082679,1676.3311,1615.9639,168.457,85.4492,23.867642,3.052756,10.140232,12.127149,59708.477,-20.8845,bearing_wear_early,1,0.1116
CAT-EX-002,1,2025-02-28 18:20:00,1297.3,99.6,86.9,0.787078,5.408916,-0.247097,0.163232,3.681813,2312.9556,1524.0794,2834.4727,21.9727,50.37113,3.634309,4.56788,5.370047,1726247.1086,-29.9922,combined_fault,0,0.3918
CAT-EX-002,1,2025-04-12 09:17:00,1802.5,48.8,112.0,0.55166,3.544195,-0.489811,-0.777145,3.768619,1379.0474,1608.4684,90.332,29.2969,35.301582,3.401988,4.543425,5.226162,33764.6016,-17.1381,normal,0,0.0
CAT-TB-001,2,2025-03-02 23:40:00,848.5,50.6,97.1,0.434802,3.970545,-0.430972,-0.396468,4.615494,1664.5662,1656.9756,29.2969,14.6484,27.853036,3.257204,5.693482,6.650261,30227.3995,-18.5643,misalignment_early,1,0.1356
CAT-EX-002,1,2025-05-11 12:04:00,2141.0,48.6,69.4,0.482335,4.094684,-0.881635,0.155097,5.168291,1688.0705,1710.1071,178.2227,36.6211,30.869442,3.317551,5.961301,6.672665,164244.4011,-19.6361,bearing_wear_early,1,0.1469
CAT-TB-001,2,2025-05-28 02:24:00,527.1,51.8,77.2,0.563234,4.731244,-0.879949,-0.571893,6.045416,1627.2412,1643.9522,17.0898,9.7656,36.081182,3.03608,6.848991,7.424141,55169.8691,-19.426,normal,0,0.0
CAT-EX-001,0,2025-01-19 07:05:00,2566.4,39.4,115.2,0.414077,3.630162,-0.770881,-0.341689,4.8023,1554.3439,1619.1453,170.8984,85.4492,26.496914,3.233448,5.562325,6.238115,29853.0422,-19.0873,normal,0,0.0
CAT-DZ-001,4,2025-01-22 05:17:00,2492.2,63.4,84.4,0.500055,3.090223,-0.537662,-0.111153,3.575947,2067.2278,1591.6171,207.5195,41.5039,31.996371,3.717056,4.328554,4.977576,116556.0822,-23.0177,normal,0,0.0
CAT-TB-001,2,2025-04-09 15:13:00,1095.6,79.5,99.5,0.438256,3.968349,-0.787451,-0.135076,6.128115,1482.3145,1622.1932,36.6211,17.0898,28.046176,3.21036,7.058617,7.826632,30708.9661,-19.357,misalignment_early,1,0.1178
CAT-TB-002,3,2025-04-12 18:11:00,2537.6,26.9,47.7,1.190409,11.717388,-0.451278,-0.062814,6.118999,2055.9152,1594.2043,168.457,41.5039,76.184956,3.256844,7.335014,8.426887,1360389.1471,-26.365,imbalance_early,1,0.2666
CAT-TB-002,3,2025-04-06 14:03:00,995.9,60.6,110.4,0.794937,5.12627,-0.458249,-0.263678,3.652944,2014.6492,1634.3921,65.918,17.0898,50.86386,3.66946,4.531575,5.362077,435197.9825,-24.6616,misalignment_severe,0,0.7126
CAT-EX-001,0,2025-02-10 23:27:00,1838.5,64.4,69.3,0.900714,8.77428,-0.131982,0.546475,5.401374,1965.2771,1624.6807,122.0703,61.0352,57.634295,3.219035,6.661486,7.789637,527768.8667,-24.6655,misalignment_severe,0,0.7196
CAT-TB-002,3,2025-05-05 16:30:00,449.9,48.4,74.1,0.726168,6.699382,0.014135,-0.141712,6.90337,1832.6408,1655.7899,21.9727,21.9727,46.469418,3.232925,8.412774,9.659985,110463.1716,-20.1661,misalignment_severe,0,0.6886
CAT-TB-001,2,2025-01-22 14:28:00,1584.4,40.4,83.8,0.407322,5.538593,0.492129,-0.386699,8.173573,1913.6425,1634.4496,78.125,26.8555,26.064042,2.763453,9.85006,11.332287,70505.1736,-22.8697,normal,0,0.0
CAT-EX-002,1,2025-01-31 15:21:00,581.4,58.6,88.5,0.675109,6.284392,-0.16367,-0.184656,5.518257,2128.5293,1544.9546,2873.5352,9.7656,43.196749,3.329129,6.819258,7.992126,925117.087,-21.7849,bearing_wear_early,1,0.2844
CAT-EX-002,1,2025-02-24 06:35:00,1635.7,58.8,89.6,0.813155,9.171643,-0.221882,0.044795,6.004777,2171.4686,1587.4935,2062.9883,53.7109,52.035708,3.123489,7.20181,8.248426,1127646.5115,-28.8076,misalignment_severe,0,0.7406
CAT-EX-001,0,2025-05-23 19:13:00,2411.6,25.5,104.7,0.765918,5.660941,-0.468207,0.048851,4.410497,2172.0913,1591.2395,1755.3711,39.0625,49.019668,3.558881,5.379363,6.256693,915383.7767,-28.3353,normal,0,0.0
CAT-TB-002,3,2025-03-15 11:43:00,2495.3,99.5,66.0,0.385136,4.086865,-0.05454,-0.073132,6.731956,1832.9537,1624.916,166.0156,83.0078,24.642741,3.095901,8.348554,9.838535,36569.9183,-20.7217,normal,0,0.0
CAT-EX-001,0,2025-01-28 22:11:00,1442.2,64.7,115.6,0.317616,3.765101,-0.367656,0.397089,6.705846,1659.3016,1645.9468,119.6289,48.8281,20.323976,2.927113,7.786989,8.754165,31261.0698,-21.4369,imbalance_early,1,0.2555
CAT-TB-001,2,2025-04-06 08:21:00,2709.0,52.1,107.5,1.593996,10.250472,-0.711253,0.645299,4.177348,1168.685,1457.5542,134.2773,43.9453,102.000329,3.497403,4.82687,5.31897,1567839.6808,-13.9752,combined_fault,0,0.8331
CAT-EX-001,0,2025-05-17 01:27:00,1836.6,83.5,78.1,0.542921,3.465242,-0.061352,-0.72126,3.215962,2080.6278,1592.2879,1059.5703,31.7383,34.740857,3.620992,4.025728,4.745971,375515.1189,-27.8652,imbalance_early,1,0.1173
CAT-DZ-001,4,2025-03-11 06:32:00,2995.9,57.8,108.6,0.550465,5.036432,-0.397252,-0.104877,4.61061,1898.7908,1612.1916,249.0234,100.0977,35.223,3.323354,5.584873,6.41856,198854.1243,-24.7417,normal,0,0.0
CAT-EX-002,1,2025-04-24 19:07:00,2099.9,46.7,94.1,0.627193,5.631726,-0.519509,-0.088046,6.531676,2088.4401,1607.3486,500.4883,34.1797,40.13717,3.325936,7.658441,8.625639,438532.8025,-26.9443,normal,0,0.0
CAT-EX-001,0,2025-04-10 01:13:00,1048.6,72.9,115.5,0.696941,4.900406,-0.645377,-0.639251,4.766772,1737.2966,1650.6376,34.1797,17.0898,44.606721,3.317287,5.745197,6.662275,89905.9059,-19.0721,normal,0,0.0
CAT-TB-002,3,2025-02-20 07:10:00,965.3,71.6,112.6,0.763015,7.548184,-0.803853,-0.442964,5.086922,1773.9962,1663.4695,39.0625,17.0898,48.839058,2.966534,5.624215,6.015028,193970.6824,-21.8989,imbalance_severe,0,0.5815
CAT-EX-001,0,2025-05-17 07:10:00,1446.5,24.1,42.4,0.627774,5.499676,0.068409,-0.096343,5.962427,2011.8743,1622.24,3388.6719,24.4141,40.168187,3.363016,7.264512,8.379688,1142801.7453,-20.0672,bearing_wear_early,1,0.3487
CAT-TB-001,2,2025-03-10 04:38:00,1291.5,60.7,73.3,1.627326,14.981977,-1.05657,-0.255301,4.611729,1651.82,1642.1108,21.9727,21.9727,104.151644,3.000814,5.319513,6.000041,258229.8766,-16.5576,imbalance_severe,0,0.8386
CAT-TB-001,2,2025-02-26 03:37:00,1022.7,34.6,52.7,0.574706,3.925132,-0.15237,-0.32434,3.518883,2100.5131,1476.9741,2160.6445,17.0898,36.772407,3.628271,4.386438,5.161606,1188556.3783,-20.8706,bearing_wear_severe,0,0.7376
CAT-TB-001,2,2025-01-15 12:33:00,541.3,48.1,54.5,0.491622,4.659009,-0.51891,0.192947,6.134679,1777.8103,1656.6678,26.8555,9.7656,31.462585,3.175078,7.20545,8.099024,56648.1735,-20.1285,normal,0,0.0
CAT-TB-002,3,2025-01-16 08:30:00,728.0,55.8,50.0,1.570764,18.298135,-0.429259,0.140369,6.55999,2269.7464,1532.4793,12.207,12.207,100.506857,3.042653,7.698057,8.701426,1821378.965,-25.3484,imbalance_severe,0,0.6358
CAT-TB-001,2,2025-04-13 14:27:00,1290.3,58.2,78.4,0.491256,3.076246,-0.164568,0.26304,3.433884,1811.7192,1505.0113,2155.7617,21.9727,31.437037,3.723434,4.291618,5.070259,616986.5221,-19.9999,bearing_wear_early,1,0.3023
CAT-TB-002,3,2025-05-27 11:40:00,1147.8,41.3,113.5,0.883728,7.879444,0.152118,-0.542768,6.533133,1626.0227,1652.4491,75.6836,39.0625,56.551167,3.165706,8.001977,9.330309,174872.5289,-20.5026,misalignment_severe,0,0.9915
CAT-EX-001,0,2025-02-28 20:37:00,1449.9,38.1,54.3,0.770484,6.488474,-0.064425,0.025392,5.457641,1852.8679,1450.2043,2214.3555,2214.3555,49.299086,3.429639,6.78896,7.982861,2545370.7049,-18.393,bearing_wear_severe,0,0.9342
CAT-EX-001,0,2025-05-27 06:19:00,1601.9,41.8,73.8,0.701935,4.910291,-0.137725,0.667113,3.890292,2132.0564,1591.3706,134.2773,26.8555,44.913767,3.535549,4.892832,5.841908,457121.1948,-26.2091,normal,0,0.0
CAT-DZ-001,4,2025-02-24 22:13:00,2451.1,36.4,57.6,0.681341,5.823367,-0.344921,0.444323,6.081141,1607.045,1604.3608,85.4492,41.5039,43.596,3.261071,7.390523,8.620934,124041.7292,-21.2876,misalignment_early,1,0.1322
CAT-EX-001,0,2025-05-29 19:31:00,1275.0,25.5,81.4,0.688633,5.527398,-0.112447,0.05322,4.162748,2138.8653,1594.3345,1604.0039,21.9727,44.064307,3.485447,5.238516,6.229548,690366.3544,-27.9678,misalignment_severe,0,0.6962
CAT-TB-001,2,2025-01-20 03:49:00,2748.0,71.2,40.6,0.434402,5.655672,0.147155,0.256506,6.848123,1679.2095,1620.6758,136.7188,46.3867,27.795802,2.921659,8.313999,9.568206,52612.1064,-21.4144,normal,0,0.0
CAT-TB-001,2,2025-04-08 20:56:00,465.7,81.1,47.2,0.669746,6.907731,0.726233,-0.614778,7.950435,1981.1491,1584.7527,2438.9648,7.3242,42.85338,3.187933,9.835159,11.440191,860114.9697,-22.2011,bearing_wear_severe,0,0.5544
CAT-TB-001,2,2025-03-19 11:32:00,1135.2,23.4,110.4,0.297146,1.868906,-0.967106,-0.344004,4.681134,1601.2635,1645.719,75.6836,39.0625,19.023855,3.499721,5.369883,5.954072,17561.4304,-19.7305,imbalance_early,1,0.2812
CAT-TB-001,2,2025-04-19 20:59:00,1010.7,37.7,61.5,0.323586,5.094948,2.906988,0.79662,10.809504,1877.1366,1643.073,51.2695,34.1797,20.708168,2.526993,12.705166,14.230241,44746.0766,-22.952,normal,0,0.0
CAT-TB-001,2,2025-05-06 09:14:00,1972.2,93.2,64.9,0.343312,2.5613,-0.459046,0.295566,4.600163,1847.9691,1645.339,3254.3945,97.6562,21.969888,3.528472,5.601826,6.502113,176879.6604,-21.0773,bearing_wear_early,1,0.1873
CAT-EX-002,1,2025-03-08 23:51:00,1716.8,99.5,94.0,0.582995,3.383653,-0.153892,0.812768,3.852124,1573.4983,1654.5199,114.7461,29.2969,37.302918,3.632376,4.719855,5.45128,151042.3142,-19.1439,bearing_wear_early,1,0.2009
CAT-EX-001,0,2025-05-13 07:42:00,1916.5,44.2,116.7,0.998985,8.315544,0.350661,0.235984,5.20413,2297.797,1588.2012,3562.0117,3562.0117,63.920324,3.422506,6.676006,8.052237,4717543.8836,-18.2825,bearing_wear_severe,0,0.7321
CAT-EX-002,1,2025-04-22 03:35:00,2861.2,39.3,79.5,0.89073,10.192531,0.525157,0.340695,6.624242,2087.5709,1523.6463,1806.6406,48.8281,56.997104,3.119926,8.268019,9.710587,2613518.5824,-26.8227,bearing_wear_severe,0,0.7523
CAT-EX-002,1,2025-04-07 12:18:00,1001.3,36.5,79.0,0.426997,4.507553,0.955276,1.210797,6.191221,1861.4932,1641.5472,51.2695,17.0898,27.327566,2.913269,8.145619,9.864154,75446.1056,-22.6571,normal,0,0.0
CAT-DZ-001,4,2025-02-26 12:57:00,1102.2,48.9,118.8,0.957428,6.640588,-0.038434,0.206834,4.400713,2054.0225,1625.3226,73.2422,19.5312,61.358114,3.589617,5.722125,7.002639,883298.4272,-26.3277,misalignment_severe,0,0.7532
CAT-EX-002,1,2025-03-28 01:38:00,1163.0,32.1,74.4,1.6792,11.853988,-1.294702,0.400803,4.176793,1623.0507,1724.0613,58.5938,19.5312,107.444904,3.236784,4.599471,4.918045,575445.1576,-14.2619,combined_fault,0,0.9713
CAT-EX-002,1,2025-01-20 23:53:00,2644.3,64.0,92.2,0.821209,6.614159,0.173433,-0.324981,4.417091,2275.8341,1539.9285,2385.2539,43.9453,52.544751,3.466269,5.669877,6.823619,1296366.0426,-29.1629,normal,0,0.0
CAT-EX-001,0,2025-04-16 14:39:00,1883.7,72.0,105.5,0.695692,7.857852,0.400558,0.096375,9.013092,1953.134,1633.0225,63.4766,31.7383,44.513677,2.982836,10.340221,11.439655,181538.2692,-22.3013,imbalance_severe,0,0.8054
CAT-DZ-001,4,2025-04-23 22:44:00,2675.2,24.4,72.1,1.57362,11.802318,-0.315627,-0.063132,4.70698,2059.6036,1593.2056,268.5547,43.9453,100.690301,3.542288,5.828389,6.860933,2755001.3107,-25.4079,combined_fault,0,0.937
CAT-TB-002,3,2025-05-20 22:30:00,1305.1,41.6,61.3,0.672908,4.786325,0.320974,-0.770645,4.245472,1926.9773,1648.5377,63.4766,21.9727,43.057314,3.436166,5.576543,6.848178,167180.8766,-22.2844,normal,0,0.0
CAT-TB-001,2,2025-05-14 00:56:00,1015.8,34.6,76.2,0.876375,8.830715,0.900851,0.938378,6.492413,1757.7158,1599.4873,70.8008,34.1797,56.074556,3.141579,8.518726,10.34468,823008.9695,-19.2579,combined_fault,0,0.8456
CAT-DZ-001,4,2025-04-10 00:23:00,2095.0,46.4,44.7,1.854689,13.67984,-1.162648,0.243028,5.346169,1702.8465,1651.9874,36.6211,34.1797,118.712048,3.300961,6.034578,6.676839,619912.1179,-19.0983,imbalance_severe,0,0.9663
CAT-EX-001,0,2025-02-03 10:32:00,1256.7,85.1,70.4,0.854061,7.351749,0.122457,-0.134517,5.478338,2322.4066,1526.8101,3420.4102,3420.4102,54.675717,3.416855,6.845104,8.03544,3973884.4846,-26.2259,bearing_wear_severe,0,0.9801
CAT-TB-001,2,2025-01-15 06:17:00,489.7,80.8,45.7,0.945221,9.280051,0.574912,-1.212251,5.274548,1684.0039,1660.1159,31.7383,24.4141,60.671716,2.81615,6.902313,8.147343,159389.3017,-19.1398,misalignment_severe,0,0.8827
CAT-EX-001,0,2025-01-22 09:03:00,2735.2,20.7,86.1,0.734922,6.138799,0.294108,-0.03008,6.052459,1524.3721,1631.6342,136.7188,90.332,47.023811,3.217211,8.062029,9.905634,74153.1448,-18.3033,misalignment_severe,0,0.7016
CAT-DZ-001,4,2025-04-23 09:24:00,1699.0,30.3,71.9,1.027013,9.445973,-0.52635,0.276999,5.304039,1940.98,1776.4698,173.3398,29.2969,65.751263,3.286801,6.301515,7.208353,1258974.7368,-21.2931,bearing_wear_early,1,0.3247
CAT-TB-001,2,2025-02-18 03:14:00,2450.1,84.0,64.6,0.5242,3.624389,0.343882,-0.804751,3.491722,1468.9992,1608.6745,119.6289,41.5039,33.543585,3.440293,4.688918,5.952473,45793.119,-18.9518,normal,0,0.0
CAT-TB-002,3,2025-05-16 02:44:00,1549.1,78.3,52.9,0.89173,5.064873,-0.827649,0.054749,3.013792,2096.0259,1601.7414,773.9258,51.2695,57.057273,3.794113,3.567916,4.065467,950897.0897,-27.0441,misalignment_severe,0,0.9126
CAT-DZ-001,4,2025-02-09 17:31:00,2395.7,81.6,79.8,1.394732,7.927524,-1.166061,-0.020894,3.560059,1949.3072,1643.2202,43.9453,39.0625,89.253655,3.707228,4.08317,4.558332,1098017.2732,-22.7786,combined_fault,0,0.9416
CAT-DZ-001,4,2025-03-18 06:39:00,2060.9,97.4,76.9,1.557862,13.460078,-0.926964,0.165542,4.360243,1950.3263,1679.1667,34.1797,34.1797,99.683085,3.283581,5.009795,5.572645,1034477.0759,-18.9802,combined_fault,0,0.5609
CAT-EX-001,0,2025-03-07 14:04:00,1048.2,29.4,109.9,0.520413,4.450931,-0.621721,0.175803,4.290027,2072.971,1586.8613,2958.9844,17.0898,33.304525,3.387246,5.12534,5.866692,468140.2365,-25.9711,combined_fault,0,0.6496
CAT-EX-001,0,2025-04-21 18:36:00,1620.3,91.5,46.0,0.771407,5.607788,0.463661,-0.92735,3.714318,1618.8259,1652.5038,107.4219,26.8555,49.359323,3.327643,4.739585,5.64426,88478.3103,-18.33,misalignment_severe,0,0.5722
CAT-EX-002,1,2025-02-12 12:20:00,2752.6,41.3,52.7,0.933068,4.301723,-0.571477,-0.044653,2.392847,1569.3721,1605.49,136.7188,92.7734,59.707652,3.941999,2.930774,3.408725,198475.0321,-20.5997,misalignment_severe,0,0.7202
CAT-EX-002,1,2025-03-15 04:37:00,2232.4,58.0,78.2,0.650641,4.400231,-0.569567,-0.132317,3.779118,2168.3287,1567.0344,2331.543,36.6211,41.637078,3.638883,4.533187,5.189936,801440.8147,-29.3467,misalignment_early,1,0.2511
CAT-TB-002,3,2025-04-16 02:32:00,1374.8,40.8,79.1,0.61375,5.754395,0.896382,-0.3258,6.591387,1564.4212,1617.0674,92.7734,46.3867,39.274165,3.14545,9.27487,12.058907,107171.8117,-21.7088,misalignment_severe,0,0.775
CAT-TB-001,2,2025-04-04 11:22:00,1690.6,24.1,88.0,0.679321,9.921145,1.81269,0.375217,7.802491,2005.6209,1615.2314,109.8633,56.1523,43.469137,2.829078,9.95935,11.872087,380461.4455,-25.8785,misalignment_severe,0,0.6297
CAT-TB-002,3,2025-04-01 13:21:00,430.4,62.8,103.4,0.493808,5.729202,-0.549563,-0.288736,5.961756,1953.338,1637.3303,21.9727,7.3242,31.596992,2.784586,7.089581,8.279181,75630.7269,-21.5064,normal,0,0.0
CAT-EX-002,1,2025-05-27 17:21:00,2474.7,53.5,45.9,0.603126,5.456248,-0.18456,-0.122978,5.425301,1953.5053,1618.9166,124.5117,41.5039,38.596172,3.327922,6.709617,7.837142,200266.1754,-24.0324,normal,0,0.0
CAT-TB-001,2,2025-01-16 16:08:00,805.8,29.9,48.2,0.779662,8.673715,-0.230375,0.381904,7.165162,1493.9512,1634.8822,41.5039,26.8555,49.917097,2.969036,8.33162,9.271369,88873.0312,-18.7812,misalignment_severe,0,0.8254
CAT-EX-002,1,2025-04-13 05:22:00,1713.7,79.4,66.7,0.478822,3.804237,0.016567,-0.321229,5.262531,1600.2433,1628.9944,129.3945,29.2969,30.639526,3.335705,6.606244,7.768342,51914.9458,-20.212,imbalance_early,1,0.1179
CAT-EX-001,0,2025-06-01 02:45:00,1745.2,84.3,83.6,0.676402,5.263878,-0.431888,-0.64151,4.391591,1911.3639,1634.2555,58.5938,29.2969,43.280068,3.350814,5.416575,6.337662,166981.0257,-21.9979,imbalance_early,1,0.1489
CAT-DZ-001,4,2025-01-11 05:25:00,1972.8,60.5,116.9,0.48607,4.288787,-0.329138,-0.154697,5.353216,1914.7855,1640.947,197.7539,31.7383,31.10901,3.350981,6.635063,7.86161,164360.2276,-25.0305,normal,0,0.0
CAT-TB-002,3,2025-04-24 13:26:00,1697.9,71.0,49.5,1.12564,14.171984,1.003394,0.052643,6.616334,2205.2922,1364.986,2539.0625,2521.9727,72.024941,3.012111,8.470597,10.078326,8454152.8703,-20.6758,bearing_wear_severe,0,0.9746
CAT-EX-001,0,2025-05-12 02:01:00,965.6,89.1,82.8,0.456279,2.691007,0.208351,0.64613,3.559612,1777.5976,1709.0975,80.5664,31.7383,29.195778,3.736582,4.533664,5.413482,169231.4223,-20.5288,combined_fault,0,0.3571
